model_id,location,origin_date,horizon,target_end_date,target,output_type,output_type_id,value
nfidd-mvn-season,US National,2015-11-14,3,2015-12-05,ili perc,quantile,0.3,0.8300326843987929
nfidd-mvn-season,US National,2015-11-14,3,2015-12-05,ili perc,quantile,0.35,0.9684518587926048
nfidd-mvn-season,US National,2015-11-14,3,2015-12-05,ili perc,quantile,0.4,1.0333684262337637
nfidd-mvn-season,US National,2015-11-14,3,2015-12-05,ili perc,quantile,0.45,1.083313437703004
nfidd-mvn-season,US National,2015-11-14,3,2015-12-05,ili perc,quantile,0.5,1.1480599279909662
nfidd-mvn-season,US National,2015-11-14,3,2015-12-05,ili perc,quantile,0.55,1.2187393787207208
nfidd-mvn-season,US National,2015-11-14,3,2015-12-05,ili perc,quantile,0.6,1.3150459722909156
nfidd-mvn-season,US National,2015-11-14,3,2015-12-05,ili perc,quantile,0.65,1.3884643802149024
nfidd-mvn-season,US National,2015-11-14,3,2015-12-05,ili perc,quantile,0.7,1.482319563290121
nfidd-mvn-season,US National,2015-11-14,3,2015-12-05,ili perc,quantile,0.75,1.5554532458389863
nfidd-mvn-season,US National,2015-11-14,3,2015-12-05,ili perc,quantile,0.8,1.672857497369615
nfidd-mvn-season,US National,2015-11-14,3,2015-12-05,ili perc,quantile,0.85,1.8030763282065112
nfidd-mvn-season,US National,2015-11-14,3,2015-12-05,ili perc,quantile,0.9,2.125793040100156
nfidd-mvn-season,US National,2015-11-14,3,2015-12-05,ili perc,quantile,0.95,2.5382199766639624
nfidd-mvn-season,US National,2015-11-14,3,2015-12-05,ili perc,quantile,0.975,2.9774559353300383
nfidd-mvn-season,US National,2015-11-14,3,2015-12-05,ili perc,quantile,0.99,3.435089653964865
nfidd-mvn-season,US National,2015-11-14,4,2015-12-12,ili perc,quantile,0.01,0.22103397520927287
nfidd-mvn-season,US National,2015-11-14,4,2015-12-12,ili perc,quantile,0.025,0.24592830383921435
nfidd-mvn-season,US National,2015-11-14,4,2015-12-12,ili perc,quantile,0.05,0.3039961190707099
nfidd-mvn-season,US National,2015-11-14,4,2015-12-12,ili perc,quantile,0.1,0.41669638680272464
nfidd-mvn-season,US National,2015-11-14,4,2015-12-12,ili perc,quantile,0.15,0.5730529724586688
nfidd-mvn-season,US National,2015-11-14,4,2015-12-12,ili perc,quantile,0.2,0.8054765780098018
nfidd-mvn-season,US National,2015-11-14,4,2015-12-12,ili perc,quantile,0.25,0.8601131156169206
nfidd-mvn-season,US National,2015-11-14,4,2015-12-12,ili perc,quantile,0.3,0.9176667632140558
nfidd-mvn-season,US National,2015-11-14,4,2015-12-12,ili perc,quantile,0.35,1.028988166071811
nfidd-mvn-season,US National,2015-11-14,4,2015-12-12,ili perc,quantile,0.4,1.0915385754683296
nfidd-mvn-season,US National,2015-11-14,4,2015-12-12,ili perc,quantile,0.45,1.1978258717003085
nfidd-mvn-season,US National,2015-11-14,4,2015-12-12,ili perc,quantile,0.5,1.2558069207212679
nfidd-mvn-season,US National,2015-11-14,4,2015-12-12,ili perc,quantile,0.55,1.3490055330839656
nfidd-mvn-season,US National,2015-11-14,4,2015-12-12,ili perc,quantile,0.6,1.4573657914775482
nfidd-mvn-season,US National,2015-11-14,4,2015-12-12,ili perc,quantile,0.65,1.5636638488427141
nfidd-mvn-season,US National,2015-11-14,4,2015-12-12,ili perc,quantile,0.7,1.6959035684731034
nfidd-mvn-season,US National,2015-11-14,4,2015-12-12,ili perc,quantile,0.75,1.807872233458657
nfidd-mvn-season,US National,2015-11-14,4,2015-12-12,ili perc,quantile,0.8,1.857592668842574
nfidd-mvn-season,US National,2015-11-14,4,2015-12-12,ili perc,quantile,0.85,2.0825036537064836
nfidd-mvn-season,US National,2015-11-14,4,2015-12-12,ili perc,quantile,0.9,2.3132737787547155
nfidd-mvn-season,US National,2015-11-14,4,2015-12-12,ili perc,quantile,0.95,2.632996198530067
nfidd-mvn-season,US National,2015-11-14,4,2015-12-12,ili perc,quantile,0.975,2.820350718289287
nfidd-mvn-season,US National,2015-11-14,4,2015-12-12,ili perc,quantile,0.99,3.1270127170027786
nfidd-mvn-season,HHS Region 1,2015-11-14,1,2015-11-21,ili perc,quantile,0.01,0.2188466497096596
nfidd-mvn-season,HHS Region 1,2015-11-14,1,2015-11-21,ili perc,quantile,0.025,0.2359799615214403
nfidd-mvn-season,HHS Region 1,2015-11-14,1,2015-11-21,ili perc,quantile,0.05,0.2790099549546643
nfidd-mvn-season,HHS Region 1,2015-11-14,1,2015-11-21,ili perc,quantile,0.1,0.35357561231670537
nfidd-mvn-season,HHS Region 1,2015-11-14,1,2015-11-21,ili perc,quantile,0.15,0.4150665787747161
nfidd-mvn-season,HHS Region 1,2015-11-14,1,2015-11-21,ili perc,quantile,0.2,0.46299172889553236
nfidd-mvn-season,HHS Region 1,2015-11-14,1,2015-11-21,ili perc,quantile,0.25,0.5178627745815153
nfidd-mvn-season,HHS Region 1,2015-11-14,1,2015-11-21,ili perc,quantile,0.3,0.5489774890953999
nfidd-mvn-season,HHS Region 1,2015-11-14,1,2015-11-21,ili perc,quantile,0.35,0.5727497527886775
nfidd-mvn-season,HHS Region 1,2015-11-14,1,2015-11-21,ili perc,quantile,0.4,0.6071009372590281
nfidd-mvn-season,HHS Region 1,2015-11-14,1,2015-11-21,ili perc,quantile,0.45,0.6236836283717968
nfidd-mvn-season,HHS Region 1,2015-11-14,1,2015-11-21,ili perc,quantile,0.5,0.6522354925485827
nfidd-mvn-season,HHS Region 1,2015-11-14,1,2015-11-21,ili perc,quantile,0.55,0.6793665773968225
nfidd-mvn-season,HHS Region 1,2015-11-14,1,2015-11-21,ili perc,quantile,0.6,0.7253790321619846
nfidd-mvn-season,HHS Region 1,2015-11-14,1,2015-11-21,ili perc,quantile,0.65,0.7920556223592767
nfidd-mvn-season,HHS Region 1,2015-11-14,1,2015-11-21,ili perc,quantile,0.7,0.8152479311616766
nfidd-mvn-season,HHS Region 1,2015-11-14,1,2015-11-21,ili perc,quantile,0.75,0.8676404417905781
