origin_date,mean_wis,sd_wis,n,phase
2016-12-24,1.3046361129819866,1.0597924961695864,44,rising
2016-03-12,1.2634422723646501,0.6458693612800758,44,peak
2017-02-25,1.2217949149835896,1.195187778008842,44,peak
2015-11-14,1.0881946832370526,0.8728434299220825,44,pre-peak
